,SMILES,CANONICAL_SMILES,Energy
16022,c1(C(=O)N(C)C)c(C)c(-c2cnc(Cn3ncnc3)nc2)nc2c1cc(cc2)C,Cc1ccc2nc(-c3cnc(Cn4cncn4)nc3)c(C)c(C(=O)N(C)C)c2c1,-11.706910588000001
16023,c1(C(Nc2ccccc2)=O)cc(C)nc2cc(-c3ccc(cc3)C3CCC(CC(O)=O)CC3)ccc12,Cc1cc(C(=O)Nc2ccccc2)c2ccc(-c3ccc(C4CCC(CC(=O)O)CC4)cc3)cc2n1,-11.299388580999999
16024,n1c2c(cccc2)c(C(=O)NC(C2CC2)c2ccccc2)c(c1-c1ccccc1)CSC,CSCc1c(-c2ccccc2)nc2ccccc2c1C(=O)NC(c1ccccc1)C1CC1,-4.859771048
16025,n1c2ccc(Cl)cc2c(cc1-c1ccccn1)C(NC(c1ccc(OC)c(OC)c1)C)=O,COc1ccc(C(C)NC(=O)c2cc(-c3ccccn3)nc3ccc(Cl)cc23)cc1OC,-11.413205896000001
16026,c1cc(-c2nc3ccccc3c(c2C)C(=O)N2CCN(CC2)c2ccc(cc2)F)ccc1,Cc1c(-c2ccccc2)nc2ccccc2c1C(=O)N1CCN(c2ccc(F)cc2)CC1,-10.595738468
16027,N(CCO)(C(=O)c1c2ccc(cc2nc(c1)C)F)C,Cc1cc(C(=O)N(C)CCO)c2ccc(F)cc2n1,-6.873509500999999
16028,c1(c(C(=O)Nc2cccc(Cl)c2Cl)c2c(nc1CC)cccc2)C,CCc1nc2ccccc2c(C(=O)Nc2cccc(Cl)c2Cl)c1C,-9.408739386799999
16029,N(C(c1c2c(cccc2)nc(-c2ccc(C)cc2)c1)=O)NC(CCOCC1CCCO1)=O,Cc1ccc(-c2cc(C(=O)NNC(=O)CCOCC3CCCO3)c3ccccc3n2)cc1,-7.1675812488999995
16030,c1c(C2(CC2)NC(=O)c2c(CN3CCC(NCCO)CC3)c(nc3c2cc(S(=O)(C)=O)c(Cl)c3)-c2cccc(C(F)(F)F)c2)cccc1,CS(=O)(=O)c1cc2c(C(=O)NC3(c4ccccc4)CC3)c(CN3CCC(NCCO)CC3)c(-c3cccc(C(F)(F)F)c3)nc2cc1Cl,-10.996773958
16031,C(NC)(c1c2cc(F)ccc2nc(c1CCC(O)=O)-c1ccc(cc1)-c1ccccc1F)=O,CNC(=O)c1c(CCC(=O)O)c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc12,-12.381670553
16032,c1c(-c2ccc(s2)CC)nc2c(cc(Cl)cc2)c1C(Nc1ccc(cc1)F)=O,CCc1ccc(-c2cc(C(=O)Nc3ccc(F)cc3)c3cc(Cl)ccc3n2)s1,-10.8492473359
16033,n1c(-c2cc(C)c(C)cc2)cc(C(=O)Nc2cc(C)c(cc2)C)c2cc(F)ccc12,Cc1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccc(F)cc23)cc1C,-12.091693666000001
16034,O=C(c1cc(nc2ccc(cc12)C)-c1ccccc1F)N1CCC(C(=O)OCC)CC1,CCOC(=O)C1CCN(C(=O)c2cc(-c3ccccc3F)nc3ccc(C)cc23)CC1,-9.882979426
16035,n1c(-c2ccc3OCOc3c2)cc(C(NCc2ccc(S(N)(=O)=O)cc2)=O)c2cc(ccc12)C,Cc1ccc2nc(-c3ccc4c(c3)OCO4)cc(C(=O)NCc3ccc(S(N)(=O)=O)cc3)c2c1,-11.641361192
16036,C1C(CCN(Cc2c(-c3cc(ccc3)C(F)(F)F)nc3cc(OCC)c(cc3c2C(=O)NC(C)c2ccccc2)S(=O)(C)=O)C1)N1CCOCC1,CCOc1cc2nc(-c3cccc(C(F)(F)F)c3)c(CN3CCC(N4CCOCC4)CC3)c(C(=O)NC(C)c3ccccc3)c2cc1S(C)(=O)=O,-11.435538651
16037,C1CN(CCN1C(=O)c1cc(C)nc2ccc(Br)cc12)c1nc(=O)c2cc(cc([N+]([O-])=O)c2s1)F,Cc1cc(C(=O)N2CCN(c3nc(=O)c4cc(F)cc([N+](=O)[O-])c4s3)CC2)c2cc(Br)ccc2n1,-15.635347825
16038,O=C(c1c2c(C(=CC2)Cc2cc3c(cc2)OCO3)nc2ccccc12)N(CC#N)C,CN(CC#N)C(=O)c1c2c(nc3ccccc13)C(Cc1ccc3c(c1)OCO3)=CC2,-8.376700866
16039,c1(C)cc2c(nc3CCCCc3c2C(N2CCN(CC2)Cc2onc(C)c2)=O)cc1,Cc1ccc2nc3c(c(C(=O)N4CCN(Cc5cc(C)no5)CC4)c2c1)CCCC3,-11.068287841999998
16040,c1cc2nc(C)cc(c2cc1)C(N/N=C\c1c(OC)ccc(c1)Br)=O,COc1ccc(Br)cc1/C=N\NC(=O)c1cc(C)nc2ccccc12,-3.5131481745
16041,c1cnc(cc1)-c1nc2ccccc2c(c1N)C(=O)N,NC(=O)c1c(N)c(-c2ccccn2)nc2ccccc12,-1.29923920075
16042,c1c2c(cc(Br)c1)c(c(C)c(N1CCCC(C1)(F)F)n2)C(NCC(CCC(O)=O)c1ccccc1OC(F)(F)F)=O,Cc1c(N2CCCC(F)(F)C2)nc2ccc(Br)cc2c1C(=O)NCC(CCC(=O)O)c1ccccc1OC(F)(F)F,-12.862361126
16043,C(Nc1ccc(c(c1)Cl)OC(F)F)(=O)c1cc(nc2ccc(Cl)cc12)-c1ccccn1,O=C(Nc1ccc(OC(F)F)c(Cl)c1)c1cc(-c2ccccn2)nc2ccc(Cl)cc12,-12.464337866
16044,O=C(c1c2c(cccc2)nc(-c2ccccc2)c1OC)NN(c1nccc(C(F)(F)F)n1)C(OC)=O,COC(=O)N(NC(=O)c1c(OC)c(-c2ccccc2)nc2ccccc12)c1nccc(C(F)(F)F)n1,-0.7669468789
16045,CC(C(CCCl)NC(c1c2c(ncc1)cccc2)=O)C,CC(C)C(CCCl)NC(=O)c1ccnc2ccccc12,-0.43699750898
16046,c1cccc2nc(cc(C(N(c3c([nH]c(n(CCCC)c3N)=O)=O)CC)=O)c12)C,CCCCn1c(N)c(N(CC)C(=O)c2cc(C)nc3ccccc23)c(=O)[nH]c1=O,-5.5397859232
16047,c12c(c(cc(n1)-c1ccc(C)o1)C(NNC(=S)NCC1CCCO1)=O)cccc2,Cc1ccc(-c2cc(C(=O)NNC(=S)NCC3CCCO3)c3ccccc3n2)o1,-8.3986144985
16048,*.*.c1c(OCCCCC2CCN(CC2)C(CN(CC[N]CC(O)=O)CCN(CC(=O)O)CC[N]CC(=O)O)=O)cc2c(c1)nccc2C(=O)NCC(=O)N1C(CC(F)(F)C1)C#N,*.*.N#CC1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(OCCCCC3CCN(C(=O)CN(CC[N]CC(=O)O)CCN(CC[N]CC(=O)O)CC(=O)O)CC3)cc12,-10.2210136485
16049,*.*.c1ccc2c(nc(cc2C(Nc2cc(-c3nnc(n3CC)C)ccc2)=O)C(C)C)c1,*.*.CCn1c(C)nnc1-c1cccc(NC(=O)c2cc(C(C)C)nc3ccccc23)c1,-8.980354484
16050,C(F)(F)(c1nn(Cc2ccc(C#N)cc2)c(C)c1NC(c1cc(nc2ccccc21)-c1c(CC)ccs1)=O)F,CCc1ccsc1-c1cc(C(=O)Nc2c(C(F)(F)F)nn(Cc3ccc(C#N)cc3)c2C)c2ccccc2n1,-11.446630745
16051,C1C(Nc2ncc(cn2)-c2ncnc(NCC(C)c3c4c(c(c(cn4)F)C(=O)NC)ccc3)c2)CCN(CC(F)(F)F)C1,CNC(=O)c1c(F)cnc2c(C(C)CNc3cc(-c4cnc(NC5CCN(CC(F)(F)F)CC5)nc4)ncn3)cccc12,-12.461913089
16052,C(Nc1ccc(/C=N\NC(=O)c2cc(nc3ccccc23)-c2ccco2)cc1)(C)=O,CC(=O)Nc1ccc(/C=N\NC(=O)c2cc(-c3ccco3)nc3ccccc23)cc1,-1.4497520877
16053,c1ccc2c(C(=O)Nc3c(cc([N+]([O-])=O)cc3)C)c(C)c(nc2c1)-c1ccc(cc1)Cl,Cc1cc([N+](=O)[O-])ccc1NC(=O)c1c(C)c(-c2ccc(Cl)cc2)nc2ccccc12,-10.727285687
16054,c1c(C(=O)NCCc2c(n(nc2C)C)C)c2c(ccc(C)c2)nc1-c1ncccc1,Cc1ccc2nc(-c3ccccn3)cc(C(=O)NCCc3c(C)nn(C)c3C)c2c1,-4.391500131
16055,Clc1cccc2c(cc(-c3ccc(cc3)CC)nc21)C(=O)N/N=C(\CCCC)C,CCCC/C(C)=N\NC(=O)c1cc(-c2ccc(CC)cc2)nc2c(Cl)cccc12,-4.6310791389
16056,CCN(CCN(c1nc2c(Cl)cccc2s1)C(c1cc(-c2ccccc2)nc2c1cccc2)=O)CC,CCN(CC)CCN(C(=O)c1cc(-c2ccccc2)nc2ccccc12)c1nc2c(Cl)cccc2s1,-0.26371340356
16057,N1(c2n(nc(C)c2)C)C(=O)C(CC1)NC(c1c2c(ccc(c2)Br)nc(/C=C/c2ccc(cc2)Br)c1)=O,Cc1cc(N2CCC(NC(=O)c3cc(/C=C/c4ccc(Br)cc4)nc4ccc(Br)cc34)C2=O)n(C)n1,-12.7654491
16058,c1cc(cc2c(cc(nc12)-c1ccc(NC(C)=O)cc1)C(NCc1c(C)[nH]nc1)=O)C,CC(=O)Nc1ccc(-c2cc(C(=O)NCc3cn[nH]c3C)c3cc(C)ccc3n2)cc1,-10.2627662912
16059,c1nc(C)cnc1C(NNC(=O)c1cc(nc2c1cccc2)-c1ncccc1)=O,Cc1cnc(C(=O)NNC(=O)c2cc(-c3ccccn3)nc3ccccc23)cn1,-0.26345692784999997
16060,O=S1(CCN(CC1)C(=O)c1cc(N)nc2c1cccc2)=O,Nc1cc(C(=O)N2CCS(=O)(=O)CC2)c2ccccc2n1,-5.573109365
16061,Fc1c(ccc(c1)F)/C=N/NC(=O)c1c2c(nc(c1)-c1nc3ccccc3[nH]1)cccc2,O=C(N/N=C/c1ccc(F)cc1F)c1cc(-c2nc3ccccc3[nH]2)nc2ccccc12,-0.40199809512
16062,O=C(c1cc(-c2ccccc2)nc2ccccc21)N/N=C/c1cc(Br)c(cc1)OCc1ccccc1C#N,N#Cc1ccccc1COc1ccc(/C=N/NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1Br,-3.1297778459999996
16063,c1ccc(C(NC(c2c(c(nc3ccc(cc23)-c2cnccc2)-c2cc(ccc2)C(F)(F)F)CN2CCC(N3CCCCC3)CC2)=O)C(F)(F)F)cc1,O=C(NC(c1ccccc1)C(F)(F)F)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2cccc(C(F)(F)F)c2)nc2ccc(-c3cccnc3)cc12,-14.611831597999998
16064,c1cc2nc(C(Nc3c(C)n(nc3C(F)(F)F)Cc3occn3)=O)cc(C(N)=O)c2cc1,Cc1c(NC(=O)c2cc(C(N)=O)c3ccccc3n2)c(C(F)(F)F)nn1Cc1ncco1,-11.075427236
16065,CC(C)CCNC(c1cc(nc2c1cccc2)-c1ccc2c(c1)OCO2)=O,CC(C)CCNC(=O)c1cc(-c2ccc3c(c2)OCO3)nc2ccccc12,-7.9183485
16066,c1cc(-c2nc3ccccc3c(C(=O)N3CCOC(CC)C3)c2)ccn1,CCC1CN(C(=O)c2cc(-c3ccncc3)nc3ccccc23)CCO1,-6.4460113660000005
16067,O=C(NC(C)C)C1N(CC(N)C1)C(=O)c1cc(nc2c1ccc(c2)Cl)C,Cc1cc(C(=O)N2CC(N)CC2C(=O)NC(C)C)c2ccc(Cl)cc2n1,-9.6099588042
16068,c1nc2cc(ccc2c(c1)C(NCC(N1CC(CC1C(=O)C)(F)F)=O)=O)C,CC(=O)C1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2cc(C)ccc12,-10.5557511829
16069,c1cccc2c(cc(nc21)-c1ccccc1)C(N/N=C/c1c(Br)cc(c(c1)OCC)OCc1ccccc1)=O,CCOc1cc(/C=N/NC(=O)c2cc(-c3ccccc3)nc3ccccc23)c(Br)cc1OCc1ccccc1,-2.1204828884
16070,c1n(ncc1-c1nc2ccccc2c(C(Nc2cc(cc(c2)Oc2ccc(cc2)C)[N+]([O-])=O)=O)c1)C,Cc1ccc(Oc2cc(NC(=O)c3cc(-c4cnn(C)c4)nc4ccccc34)cc([N+](=O)[O-])c2)cc1,-11.27285506
16071,CC(C)c1cccc2c1c(C(NC(C)C(=O)N1C(B(O)O)CCC1)=O)ccn2,CC(NC(=O)c1ccnc2cccc(C(C)C)c12)C(=O)N1CCCC1B(O)O,-9.7094050561
16072,c1cc2c(nc(cc2C(=O)Nc2nc(cs2)-c2ccc(cc2)-c2ccccc2)-c2ccc(cc2Cl)Cl)cc1,O=C(Nc1nc(-c2ccc(-c3ccccc3)cc2)cs1)c1cc(-c2ccc(Cl)cc2Cl)nc2ccccc12,-3.8644423425
16073,*.*.c1(nc2c(c(c1)C(=O)[N]CCN(C=O)Cc1c(Cl)cccc1)c(C)cc(c2)C)C,*.*.Cc1cc(C)c2c(C(=O)[N]CCN(C=O)Cc3ccccc3Cl)cc(C)nc2c1,-0.77198937918
16074,c1cccc2c1nc(-c1cnccc1)cc2C(NC(CCc1ccccc1)C)=O,CC(CCc1ccccc1)NC(=O)c1cc(-c2cccnc2)nc2ccccc12,-0.09953203366800001
16075,c1cccc2c3c4c(NC3=O)cccc4nc12,O=C1Nc2cccc3nc4ccccc4c1c23,-6.877876553
16076,C(C(=O)O)(N(C(=O)c1c2ccccc2nc(C)c1)C)C,Cc1cc(C(=O)N(C)C(C)C(=O)O)c2ccccc2n1,-7.338339797100001
16077,C(N(C)C)CN1C(=O)c2c3c1ccc([N+](=O)[O-])c3nc1c2cccc1,CN(C)CCN1C(=O)c2c3ccccc3nc3c([N+](=O)[O-])ccc1c23,-5.1249894489
16078,*.*.C(CN(CC[N]CC(O)=O)CC(O)=O)N(CC(=O)NCC(SC1CC(=O)N(CC(C)C(N2CCN(CC2)CCCCOc2ccc3c(c2)c(ccn3)C(NCC(=O)N2C(C#N)CC(C2)(F)F)=O)=O)C1=O)CCCCCNC(CCCc1ccc(cc1)C)=O)CC[N]CC(=O)O,*.*.Cc1ccc(CCCC(=O)NCCCCCC(CNC(=O)CN(CC[N]CC(=O)O)CCN(CC[N]CC(=O)O)CC(=O)O)SC2CC(=O)N(CC(C)C(=O)N3CCN(CCCCOc4ccc5nccc(C(=O)NCC(=O)N6CC(F)(F)CC6C#N)c5c4)CC3)C2=O)cc1,-14.966531903000002
16079,N(C(c1cc(nc2c1cccc2)N(C1CCCCC1)C)=O)C1CCCC1,CN(c1cc(C(=O)NC2CCCC2)c2ccccc2n1)C1CCCCC1,-7.7623254811
16080,C1N(CCOC1)S(=O)(c1cc2c(cc1)nc(cc2C(=O)NCCC(C)C)-c1ccccn1)=O,CC(C)CCNC(=O)c1cc(-c2ccccn2)nc2ccc(S(=O)(=O)N3CCOCC3)cc12,-8.4288551069
16081,c1c(nc2c(c(ccc2c1C(=O)NN)Cl)Cl)C(C)C,CC(C)c1cc(C(=O)NN)c2ccc(Cl)c(Cl)c2n1,-8.792666658
16082,c1c2c(C(NC3CC3)=O)cc(nc2ccc1)SCC(Nc1c(c(ccc1)[N+](=O)[O-])C)=O,Cc1c(NC(=O)CSc2cc(C(=O)NC3CC3)c3ccccc3n2)cccc1[N+](=O)[O-],-7.6436543868
16083,c1c2c3C(N(Cc3c(-c3ccc(cc3)C)nc2ccc1)c1ccc(Cl)cc1)=O,Cc1ccc(-c2nc3ccccc3c3c2CN(c2ccc(Cl)cc2)C3=O)cc1,-9.911028603
16084,C(C)C1(CNC(c2cc(nc3c2cccc3)Cl)=O)CC1,CCC1(CNC(=O)c2cc(Cl)nc3ccccc23)CC1,-2.2723264041
16085,c1(ccnc2ccc(C(C)(O)C)cc12)C(NCC(N1C(C#N)CSC1)=O)=O,CC(C)(O)c1ccc2nccc(C(=O)NCC(=O)N3CSCC3C#N)c2c1,-8.998202969
16086,c1cccc(N(NC(c2c(OC)c(-c3ccccc3)nc3cc(ccc23)F)=O)C(=O)OC)c1,COC(=O)N(NC(=O)c1c(OC)c(-c2ccccc2)nc2cc(F)ccc12)c1ccccc1,-1.26715025531
16087,c1scc(-c2nc3c(c(C(N4CCc5c(C4)cccc5)=O)c2)cccc3)c1,O=C(c1cc(-c2ccsc2)nc2ccccc12)N1CCc2ccccc2C1,-8.0056874955
16088,c1(-c2nc3ccccc3c(C(=O)N3CCC(CC3)N)c2)ccc(c(c1)OC)OC,COc1ccc(-c2cc(C(=O)N3CCC(N)CC3)c3ccccc3n2)cc1OC,-9.8315339451
16089,Cc1cc2c(nc(cc2C(=O)NCc2cc(OC)c(OCC)cc2)C)cc1,CCOc1ccc(CNC(=O)c2cc(C)nc3ccc(C)cc23)cc1OC,-7.9486894252
16090,O1Cc2c(CC1)ncc(c2)NC(=O)c1c2ccccc2nc(-c2ncccc2)c1,O=C(Nc1cnc2c(c1)COCC2)c1cc(-c2ccccn2)nc2ccccc12,-3.5898462290000004
16091,c1nc2c(cccc2C(C)CNc2cc(-c3ccc(OCCN(C)C)cc3)ncn2)c(C(NC)=O)c1,CNC(=O)c1ccnc2c(C(C)CNc3cc(-c4ccc(OCCN(C)C)cc4)ncn3)cccc12,-9.857682146
16092,c1ccc2c(c(cc(-c3cnccc3)n2)C(N(Cc2cc(c(OC)cc2)OC(F)F)C)=O)c1,COc1ccc(CN(C)C(=O)c2cc(-c3cccnc3)nc3ccccc23)cc1OC(F)F,-8.986977301
16093,C1CCN(C(=O)c2ccc(NC(c3c4c(nc(c3C)CC)cccc4)=O)cc2)C1,CCc1nc2ccccc2c(C(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c1C,-9.045852086
16094,c12c(nc3ccccc3c1C(=O)NCC(NCCOCCOCCOCC(NCCC(C)(C)C)=O)=O)/C(CC2)=C\c1c(c(OC)ccc1)OC,COc1cccc(/C=C2/CCc3c2nc2ccccc2c3C(=O)NCC(=O)NCCOCCOCCOCC(=O)NCCC(C)(C)C)c1OC,-8.099694287
16095,c1cc(-c2cc(c3c(n2)ccc(C)c3)C(Nc2c(cccc2)C(C)C)=O)ccc1OCC,CCOc1ccc(-c2cc(C(=O)Nc3ccccc3C(C)C)c3cc(C)ccc3n2)cc1,-10.6675376279
16096,c1c(CCNC(=S)NC(=O)c2cc(nc3c2cccc3)-c2ccccc2)ccc(OC)c1OC,COc1ccc(CCNC(=S)NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1OC,-0.60303527942
16097,c1ccc2c(C(/N=c3\sc4cc(ccc4n3CC(OCC)=O)C(OCC)=O)=O)cc(-c3cccs3)nc2c1,CCOC(=O)Cn1/c(=N/C(=O)c2cc(-c3cccs3)nc3ccccc23)sc2cc(C(=O)OCC)ccc21,-9.3184421361
16098,c1(c(NC(=O)c2c3c(nc(c2)-c2ccc(OC(C)C)cc2)cccc3)sc2c1CCC(C)C2)C(=O)OCCC,CCCOC(=O)c1c(NC(=O)c2cc(-c3ccc(OC(C)C)cc3)nc3ccccc23)sc2c1CCC(C)C2,-11.644467468999999
16099,c1(ccccc1)C(N1CCN(C(=O)c2cc(nc3ccccc23)-c2ncccc2)CC1)=O,O=C(c1ccccc1)N1CCN(C(=O)c2cc(-c3ccccn3)nc3ccccc23)CC1,-9.499108195
16100,c1cc(n2cc(COc3cc4c(C(N5CCCCC5)=O)cc(C(=O)N5CCC(n6nccc6)CC5)nc4cc3)nc2c1)F,O=C(c1cc(C(=O)N2CCCCC2)c2cc(OCc3cn4c(F)cccc4n3)ccc2n1)N1CCC(n2cccn2)CC1,-12.514173235
16101,c1(nc2ccccc2c(C(=O)/N=c2/n(c3c(cc(cc3)Br)s2)CC(OC)=O)c1)-c1cccs1,COC(=O)Cn1/c(=N/C(=O)c2cc(-c3cccs3)nc3ccccc23)sc2cc(Br)ccc21,-9.58505216
16102,c1ccc2c(c1)c(cc(n2)-c1ccccc1)C(=O)NC(c1ccccc1)C(=O)N(C)C,CN(C)C(=O)C(NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,-0.35228482365999997
16103,C(c1cc(NC)nc2c1cccc2)(N1C[C@@](CC1)(O)C)=O,CNc1cc(C(=O)N2CC[C@@](C)(O)C2)c2ccccc2n1,-8.369328399
16104,c1(C(=O)NCCN2CCCC2)c2c(ccc(c2)F)nc(c1)NCCN1CCCCC1,O=C(NCCN1CCCC1)c1cc(NCCN2CCCCC2)nc2ccc(F)cc12,-5.9628078299
16105,c1cccc(c1)C(CNC(=O)c1cc(OCc2ccccc2)nc2c1cccc2)C,CC(CNC(=O)c1cc(OCc2ccccc2)nc2ccccc12)c1ccccc1,-1.26242770565
16106,c1c(C(=O)Nc2c(F)ccc(c2)C)c2c(cccc2)nc1C(C)C,Cc1ccc(F)c(NC(=O)c2cc(C(C)C)nc3ccccc23)c1,-8.160774406
16107,C(N1CCN(CC1)Cc1ccccc1)(c1cc(C)nc2ccc(cc21)F)=O,Cc1cc(C(=O)N2CCN(Cc3ccccc3)CC2)c2cc(F)ccc2n1,-10.8449538859
16108,c1cc2c(cc(nc2cc1)C1CC1)C(=O)Nc1ccc(cc1)CCO,O=C(Nc1ccc(CCO)cc1)c1cc(C2CC2)nc2ccccc12,-7.9160701092
16109,O=C(Nc1cccc(c1)/C(C)=N\NC(c1cc(nc2c(Cl)cccc12)-c1ccc(CC)cc1)=O)c1cc(ccc1)F,CCc1ccc(-c2cc(C(=O)N/N=C(/C)c3cccc(NC(=O)c4cccc(F)c4)c3)c3cccc(Cl)c3n2)cc1,-6.5472090729
16110,c1c(ccc2c(ccnc12)C(=O)Nc1c(C(C)C)cccc1)-c1ccc(cc1)C1CCC(CC1)CC,CCC1CCC(c2ccc(-c3ccc4c(C(=O)Nc5ccccc5C(C)C)ccnc4c3)cc2)CC1,-10.054121794999999
16111,c1n(ncn1)-c1ccc(cn1)NC(=O)c1c2c(nc3CCCCc13)ccc(C)c2,Cc1ccc2nc3c(c(C(=O)Nc4ccc(-n5cncn5)nc4)c2c1)CCCC3,-11.545738563999999
16112,O(c1c(ccc(c1)C(Oc1ccc(cc1)/C=N\NC(=O)c1cc(nc2ccccc21)-c1ccccc1)=O)OC)C,COc1ccc(C(=O)Oc2ccc(/C=N\NC(=O)c3cc(-c4ccccc4)nc4ccccc34)cc2)cc1OC,-2.2897121506
16113,c1ncccc1-c1cc(c2c(n1)cccc2)C(=O)N1CCC[C@@]2(C1)C(CCC2)OC,COC1CCC[C@@]12CCCN(C(=O)c1cc(-c3cccnc3)nc3ccccc13)C2,-3.79407406
16114,*.*.N(CC(N1C(CC(C1)(F)F)C#C)=O)C(=O)c1c2cc(OCCCCN3CCN(CC3)C(CCCN3C(=O)CC(C3=O)SC(CNC(=O)CN(CC[N]COC=O)CCN(CC[N]COC=O)CC(=O)O)CCCCCNC(CCCc3ccc(cc3)C)=O)=O)ccc2ncc1,*.*.C#CC1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(OCCCCN3CCN(C(=O)CCCN4C(=O)CC(SC(CCCCCNC(=O)CCCc5ccc(C)cc5)CNC(=O)CN(CC[N]COC=O)CCN(CC[N]COC=O)CC(=O)O)C4=O)CC3)cc12,-13.841856541999999
16115,*.*.C1C(NC(c2c(sc(CC)c2CC)NC(c2c3ccccc3nc(c2)-c2ccncc2)=O)=O)C1,*.*.CCc1sc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)c(C(=O)NC2CC2)c1CC,-1.9098798975000002
16116,c1c2c(cc(nc2ccc1)-c1ccc(o1)C)C(NCCCc1c(c(N)n[nH]1)C#N)=O,Cc1ccc(-c2cc(C(=O)NCCCc3[nH]nc(N)c3C#N)c3ccccc3n2)o1,-8.570954262999999
16117,c1cccc2c1c(C(=O)Nc1c(cc(c(OC)c1)Cl)OC)cc(n2)-c1sccc1,COc1cc(NC(=O)c2cc(-c3cccs3)nc3ccccc23)c(OC)cc1Cl,-7.7286261239
16118,c1(cc(c2c(n1)ccc(C)c2)C(Nc1ccc(cc1)Oc1ccccc1)=O)-c1ccccc1,Cc1ccc2nc(-c3ccccc3)cc(C(=O)Nc3ccc(Oc4ccccc4)cc3)c2c1,-2.0110838741999997
16119,n1(Cc2ccc(C#N)nc2)c(c(NC(=O)c2cc(c3ccccc3n2)C(N)=O)c(n1)C)C,Cc1nn(Cc2ccc(C#N)nc2)c(C)c1NC(=O)c1cc(C(N)=O)c2ccccc2n1,-10.783737058
16120,C1C(C(=O)N2CC(CCC2)NC(=O)c2cc(nc3c2cc(C)cc3)C)C1,Cc1ccc2nc(C)cc(C(=O)NC3CCCN(C(=O)C4CC4)C3)c2c1,-7.796942001
16121,s1c2c(cccc2-c2nc3c(c(C(=O)NCC4CC4)c2)cccc3)nn1,O=C(NCC1CC1)c1cc(-c2cccc3nnsc23)nc2ccccc12,-2.3330725881
16122,c1cc(c(OC)cc1OC)-c1cc(c2cc(ccc2n1)C)C(NC1CCN(Cc2ccccc2)CC1)=O,COc1ccc(-c2cc(C(=O)NC3CCN(Cc4ccccc4)CC3)c3cc(C)ccc3n2)c(OC)c1,-11.970322605
16123,c1c(-c2ccccc2)nc2ccccc2c1C(=O)Nc1ccc(OC)c(NC(=O)C)c1,COc1ccc(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1NC(C)=O,-5.3755147098
16124,COc1cc(ccc1Oc1ccccc1CN(C(c1cc(/C=C/c2ccc(F)cc2)nc2c1cc(cc2)Br)=O)C)C,COc1cc(C)ccc1Oc1ccccc1CN(C)C(=O)c1cc(/C=C/c2ccc(F)cc2)nc2ccc(Br)cc12,-9.880378821999999
16125,c1cc(ccc1-c1nc2ccc(C)cc2c(C(N/N=C(/CCC)c2sc(cc2)Cl)=O)c1)OCC,CCC/C(=N/NC(=O)c1cc(-c2ccc(OCC)cc2)nc2ccc(C)cc12)c1ccc(Cl)s1,-2.1329552925
16126,c12ccccc1c(cc(OC)n2)C(Nc1c(C)n(Cc2c(cccc2)C(F)(F)F)nc1C)=O,COc1cc(C(=O)Nc2c(C)nn(Cc3ccccc3C(F)(F)F)c2C)c2ccccc2n1,-10.0550925236
16127,C1N(CCN(Cc2ccccn2)C1)C(=O)c1cc(nc2c1cccc2)-c1ccc(Br)cc1,O=C(c1cc(-c2ccc(Br)cc2)nc2ccccc12)N1CCN(Cc2ccccn2)CC1,-11.105236046
16128,C(CN1C(=O)c2c3c(nc4ccccc24)cccc31)N1CCOCC1,O=C1c2c3ccccc3nc3cccc(c23)N1CCN1CCOCC1,-3.4193023533
16129,OB(O)c1cc2c(nc(-c3occc3)cc2C(Nc2cccnc2)=O)cc1,O=C(Nc1cccnc1)c1cc(-c2ccco2)nc2ccc(B(O)O)cc12,-1.3800557642
16130,O=C(c1c2c(nc(c1)OC1CNC1)cccc2)N,NC(=O)c1cc(OC2CNC2)nc2ccccc12,-7.4581060619
16131,C1CC(Cc2ccccc2)CCN1C(c1cc(nc2ccccc21)-c1ccccc1Cl)=O,O=C(c1cc(-c2ccccc2Cl)nc2ccccc12)N1CCC(Cc2ccccc2)CC1,-10.706544916
16132,C(NC(c1oc2ccccc2c1C)C)(c1ccnc2c1cccc2)=O,Cc1c(C(C)NC(=O)c2ccnc3ccccc23)oc2ccccc12,-0.7071494792
16133,c1cc(-n2c(cc(C)n2)NC(=O)c2c3ccccc3nc3ccccc23)ccc1,Cc1cc(NC(=O)c2c3ccccc3nc3ccccc23)n(-c2ccccc2)n1,-1.25925930311
16134,c1c(cccc1)NC(=O)NNC(c1c2ccccc2nc2c1cccc2)=O,O=C(NNC(=O)c1c2ccccc2nc2ccccc12)Nc1ccccc1,-0.016415961096
